Begin test cases.
15;35;
12;92;
37;120;
-29;-27;
101;-82;
83;80;
-29;86;
121;79;
70;44;
-61;-119;
60;-109;
109;85;
-55;-11;
119;51;
36;28;
123;81;
41;-48;
34;79;
40;-6;
27;-104;
123;123;
119;-1;
119;-19;
92;78;
-103;-14;
29;58;
111;11;
-41;67;
26;88;
125;58;
52;-67;
46;122;
24;7;
101;17;
120;-124;
75;108;
-5;-125;
9;-62;
38;109;
-62;99;
71;21;
119;10;
-42;58;
9;24;
74;74;
-101;90;
99;-24;
22;34;
117;-86;
59;-9;
40;100;
-100;-125;
15;41;
124;35;
-46;37;
108;-34;
4;50;
-93;97;
3;117;
85;102;
37;93;
52;32;
121;101;
104;82;
0;127;
100;71;
-58;98;
36;-79;
63;126;
25;-23;
94;-100;
59;80;
55;-119;
125;98;
80;111;
-119;123;
110;49;
119;20;
66;101;
67;-57;
51;3;
-70;-120;
63;127;
27;32;
-114;84;
84;26;
39;82;
56;-98;
95;-81;
100;78;
82;-101;
61;-68;
26;98;
105;-32;
58;-84;
57;41;
-37;85;
97;-80;
107;86;
36;96;
29;0;
36;125;
-43;-44;
89;42;
9;65;
58;-63;
57;-7;
92;67;
-43;92;
98;-33;
76;29;
-80;-110;
118;-33;
29;126;
-84;34;
92;85;
53;113;
8;82;
102;-20;
52;127;
60;126;
68;-69;
92;82;
107;-87;
69;-28;
41;63;
37;-47;
57;-63;
35;120;
-59;28;
41;96;
109;51;
32;52;
40;-55;
95;35;
-18;66;
106;60;
13;67;
99;73;
30;114;
6;0;
-109;-120;
3;126;
98;66;
-32;84;
124;0;
51;37;
3;70;
106;21;
98;84;
107;-43;
116;-45;
92;110;
71;90;
54;-48;
15;111;
-98;-97;
116;16;
19;20;
-11;54;
12;-112;
78;115;
104;-21;
60;102;
87;53;
92;-71;
97;-26;
120;85;
14;-28;
13;70;
22;91;
-10;-74;
12;-120;
96;115;
-123;54;
45;-18;
61;15;
38;-121;
0;-113;
34;44;
-117;66;
40;-72;
97;73;
63;64;
66;9;
75;118;
-49;-82;
115;-59;
78;96;
-86;32;
114;28;
116;106;
89;-110;
120;-101;
82;38;
-114;-32;
97;59;
120;70;
38;126;
37;40;
90;19;
36;103;
32;-55;
23;32;
-72;27;
9;-105;
92;30;
127;28;
120;41;
42;83;
43;66;
60;17;
93;68;
44;-19;
71;-35;
96;29;
-32;-102;
62;83;
119;121;
-99;9;
4;-16;
31;59;
-40;64;
17;-41;
113;32;
-12;8;
105;-47;
56;81;
76;11;
84;95;
119;113;
-120;33;
58;-69;
117;120;
88;98;
0;122;
24;33;
-36;36;
92;86;
10;113;
19;-24;
100;-96;
64;77;
29;-75;
117;73;
30;67;
103;47;
106;-20;
10;114;
108;-123;
79;-107;
122;87;
-44;87;
67;80;
69;5;
18;100;
4;-18;
23;78;
69;-11;
48;-52;
105;0;
72;-13;
59;-69;
79;67;
-42;-99;
15;24;
56;39;
-47;105;
38;-4;
69;84;
-62;120;
121;68;
109;81;
108;-22;
37;17;
0;89;
-124;78;
80;-82;
31;123;
15;27;
8;13;
118;76;
115;13;
106;116;
81;2;
-37;107;
49;-45;
2;109;
-54;91;
33;-110;
76;51;
-53;-1;
104;-124;
15;25;
109;-120;
34;-55;
103;57;
34;38;
44;-74;
98;54;
End test cases.
Begin test cases.
24;27;
9;-47;
3;56;
-45;-67;
113;82;
77;77;
121;99;
52;-84;
100;85;
79;48;
105;108;
96;92;
-98;-21;
85;-91;
60;110;
51;-68;
21;125;
28;55;
-1;-10;
43;-85;
45;117;
125;47;
107;108;
69;10;
95;31;
18;90;
27;113;
-3;69;
98;-51;
35;115;
38;22;
108;61;
23;64;
14;85;
106;1;
60;112;
-44;-110;
64;-8;
58;8;
88;21;
26;84;
92;114;
-86;63;
56;33;
63;91;
77;44;
34;42;
106;79;
26;-112;
89;122;
89;54;
-20;56;
9;-9;
114;65;
51;66;
31;-92;
28;73;
118;9;
125;-87;
35;77;
37;-115;
127;44;
30;113;
-61;84;
55;-111;
73;11;
106;89;
62;-105;
67;53;
-82;31;
92;-89;
42;21;
-112;-82;
40;98;
43;23;
18;18;
19;-13;
106;87;
127;-97;
65;82;
114;72;
95;13;
60;7;
59;103;
110;59;
113;-56;
116;31;
120;-89;
67;84;
114;13;
36;-39;
48;-53;
125;9;
-99;-94;
109;17;
61;125;
-5;-78;
102;54;
112;87;
80;-67;
61;-58;
66;95;
86;61;
83;-111;
26;11;
87;15;
116;-121;
109;12;
41;-112;
80;56;
86;19;
12;67;
9;88;
93;107;
-70;-42;
99;-39;
49;62;
14;51;
16;17;
108;99;
92;-60;
11;63;
88;86;
10;-104;
57;113;
42;14;
8;108;
53;19;
118;-37;
108;-66;
107;113;
-117;-20;
112;-73;
99;98;
92;122;
36;-68;
24;68;
9;116;
71;20;
46;104;
126;-75;
15;-104;
-81;58;
15;-26;
20;63;
36;-85;
48;-48;
33;93;
16;-34;
11;-29;
123;11;
-75;-7;
62;104;
108;66;
16;121;
43;-43;
55;46;
118;55;
42;-60;
84;80;
39;44;
51;-62;
57;82;
-35;-21;
39;11;
17;38;
-48;48;
79;-111;
112;102;
100;113;
76;-17;
107;37;
-101;-23;
74;-65;
65;105;
53;-10;
74;44;
28;57;
-2;-18;
68;75;
12;4;
73;-42;
28;-34;
20;31;
-80;-99;
59;-4;
35;27;
-58;-29;
72;16;
3;14;
-114;-84;
4;54;
100;54;
-3;26;
49;118;
121;127;
-64;-64;
124;127;
71;5;
64;-85;
62;-7;
32;5;
95;35;
