Begin test cases.
109;1;
7;-68;
55;27;
-40;-84;
29;89;
8;7;
-81;-124;
71;-80;
0;120;
-13;-42;
19;56;
41;16;
75;84;
1;43;
23;7;
-30;-20;
35;-19;
45;29;
-72;68;
93;123;
21;109;
109;105;
80;84;
87;69;
36;-112;
67;-37;
31;34;
-118;-120;
113;-39;
53;59;
112;-97;
0;-96;
77;36;
-40;123;
98;97;
17;48;
105;-15;
59;120;
38;36;
-54;70;
34;90;
27;13;
-2;-94;
37;91;
75;109;
-89;-71;
87;-112;
90;78;
36;-40;
67;110;
5;22;
-20;31;
82;35;
27;89;
71;-123;
0;-35;
43;85;
-99;-77;
29;-25;
124;12;
82;124;
30;-78;
112;38;
124;-100;
66;88;
111;0;
-3;-123;
80;97;
99;74;
-78;74;
43;-16;
0;118;
-55;-49;
9;60;
21;43;
-35;-124;
111;-96;
1;38;
-93;-79;
42;41;
11;45;
62;99;
0;49;
24;94;
-65;78;
67;-15;
33;58;
-54;102;
4;78;
91;46;
81;51;
8;-100;
117;102;
122;-121;
33;-50;
46;22;
-55;20;
20;57;
66;113;
-28;84;
19;39;
7;-70;
2;-109;
2;55;
-96;-39;
62;-105;
23;2;
113;94;
73;-17;
31;0;
114;62;
2;-117;
36;20;
45;-3;
122;103;
80;28;
-40;99;
127;-32;
44;67;
-75;69;
69;66;
100;83;
-67;34;
26;29;
122;124;
8;68;
33;5;
8;-112;
59;12;
0;123;
38;-48;
16;-29;
0;80;
44;-58;
16;-18;
1;30;
0;50;
16;-66;
37;25;
83;25;
40;-53;
86;126;
31;58;
73;2;
-106;109;
33;48;
7;45;
16;-61;
5;-101;
38;3;
110;70;
10;-120;
2;34;
-11;106;
60;106;
3;89;
68;-114;
17;87;
19;32;
15;75;
123;11;
120;14;
-71;-102;
84;109;
35;12;
122;20;
0;88;
21;97;
-57;-13;
3;101;
1;39;
-53;-36;
36;123;
1;127;
-9;127;
68;-71;
34;22;
-91;-122;
0;66;
40;46;
74;-57;
40;23;
116;2;
13;-29;
35;71;
64;6;
70;88;
6;-5;
14;17;
-92;15;
42;-5;
23;108;
-28;-57;
13;-12;
1;19;
8;35;
87;-60;
38;11;
-124;-19;
44;0;
22;83;
4;32;
29;-92;
15;5;
-31;110;
1;-47;
121;2;
-52;-43;
12;64;
-84;-65;
41;-50;
125;45;
121;-105;
4;-2;
99;4;
27;-75;
34;-41;
-28;-101;
12;-38;
76;5;
127;111;
32;-40;
44;104;
93;49;
78;22;
70;-57;
40;9;
121;-101;
8;127;
47;19;
11;-71;
106;94;
10;68;
46;-21;
1;33;
-56;-81;
75;68;
0;6;
81;-77;
31;-95;
45;123;
-2;95;
117;72;
0;63;
33;-113;
43;80;
16;7;
