Begin test cases.
33;-2;
-49;-27;
120;-9;
-92;88;
44;-40;
-36;-84;
44;57;
-76;62;
98;-27;
-8;67;
105;104;
-97;44;
12;10;
-80;-69;
19;85;
-43;-97;
59;29;
-33;-11;
17;75;
-24;91;
39;78;
-30;-96;
96;1;
-34;82;
22;93;
-47;13;
14;120;
-8;-64;
70;-113;
0;66;
84;-74;
-19;80;
37;105;
-1;115;
18;30;
-28;-125;
92;51;
-25;-110;
3;-97;
-42;-123;
20;-42;
-128;86;
8;51;
-39;108;
124;-2;
-10;-9;
21;93;
-12;-69;
45;-98;
-17;88;
21;56;
-128;90;
41;-44;
-36;74;
52;15;
-63;-11;
34;30;
0;3;
12;93;
-78;-39;
63;4;
-30;7;
109;61;
-26;63;
27;33;
-19;126;
88;96;
-24;73;
24;2;
-20;-19;
46;-67;
-61;3;
34;-126;
-52;-34;
77;115;
-50;49;
2;-113;
-49;-109;
32;-30;
-43;-69;
9;-115;
-128;69;
25;-118;
-44;87;
18;-55;
-82;40;
4;-82;
-79;6;
32;59;
-67;69;
27;-122;
-1;37;
42;109;
0;-128;
32;-106;
-121;41;
103;-50;
-76;-88;
22;-34;
0;28;
4;-99;
-91;-82;
28;-104;
-39;-52;
94;-71;
-30;-54;
21;19;
-52;-6;
33;-87;
0;-101;
12;37;
-126;11;
39;-47;
-45;-83;
50;-92;
-86;-73;
22;-83;
-71;51;
4;-55;
-73;-116;
1;33;
-24;39;
38;44;
-116;-39;
25;6;
-93;52;
62;120;
-55;104;
106;-102;
-41;-2;
93;18;
-19;-70;
26;-106;
-53;17;
73;-10;
0;-12;
1;-73;
-9;-73;
81;96;
-113;47;
12;25;
-2;-6;
35;116;
-6;65;
69;74;
0;16;
34;1;
-54;102;
122;-108;
-13;36;
44;-82;
-27;-79;
68;-40;
-61;-35;
121;10;
-20;32;
37;-70;
-23;-15;
14;58;
-39;-24;
37;77;
-44;60;
9;-122;
-10;16;
123;92;
-84;-70;
73;24;
-15;-72;
61;-12;
-99;-18;
93;38;
-23;123;
60;-104;
-52;-43;
60;-93;
-27;75;
2;-118;
-33;65;
101;11;
-66;-92;
22;127;
-78;-86;
63;-54;
-42;119;
73;92;
-125;-32;
23;71;
-38;120;
27;116;
-59;57;
39;-51;
0;70;
39;79;
-21;-7;
14;-79;
-47;-70;
11;-63;
-69;33;
23;-124;
-3;32;
End test cases.
Begin test cases.
52;81;
-90;43;
5;-10;
-49;26;
97;102;
-24;-103;
27;13;
-23;14;
122;115;
-9;54;
75;109;
-40;-62;
85;-41;
-2;58;
65;-71;
-51;-25;
122;-70;
-30;1;
53;-81;
-35;61;
32;-54;
-23;17;
18;-65;
-40;-80;
23;-125;
-31;89;
31;-52;
-18;41;
3;-11;
-24;-79;
121;86;
0;97;
85;127;
-33;67;
49;-96;
-34;2;
123;99;
-1;74;
45;-123;
-15;-63;
5;-112;
-27;84;
33;113;
0;-59;
38;34;
-21;19;
49;37;
-7;-20;
40;-106;
-89;78;
76;26;
-84;51;
3;-75;
-9;30;
116;-35;
-116;26;
81;-33;
-21;-80;
24;16;
-118;42;
13;7;
-3;6;
45;109;
-20;2;
106;82;
-1;-120;
30;-94;
-105;112;
16;107;
-57;124;
88;-115;
-22;-1;
1;-93;
-19;-47;
11;-39;
-4;11;
58;-83;
-22;23;
127;117;
-82;21;
56;4;
-9;-8;
100;-91;
-37;114;
29;-10;
-128;-67;
38;-24;
-88;105;
109;47;
-91;39;
21;32;
-57;-16;
16;-123;
-83;83;
72;-22;
-90;10;
34;-9;
-16;-69;
53;-118;
-64;61;
30;89;
-61;82;
96;73;
-10;30;
103;53;
-72;121;
51;-69;
-86;11;
48;64;
-91;10;
61;-117;
-20;16;
79;-112;
-26;18;
84;-101;
-72;119;
124;114;
-117;101;
97;-111;
-15;71;
116;60;
-106;92;
60;125;
-39;-39;
37;101;
-15;44;
116;-94;
-92;80;
59;101;
-28;-51;
8;-47;
-123;7;
6;67;
-116;3;
103;42;
-87;98;
60;114;
-10;101;
53;105;
-96;-123;
32;-63;
-37;-15;
101;-128;
-108;-115;
97;76;
-121;-37;
87;-59;
-123;-4;
67;-63;
-40;-121;
88;-113;
-6;-19;
16;6;
-8;-75;
60;-83;
-15;-2;
43;119;
-2;-125;
105;104;
-6;-102;
27;89;
-48;90;
14;113;
0;-38;
68;-8;
-25;88;
79;-116;
-24;75;
127;-10;
-75;-101;
37;-12;
-2;-38;
74;-50;
-10;-13;
20;-108;
-26;-26;
9;-74;
-16;106;
101;19;
-66;-17;
10;-70;
-1;119;
39;60;
-1;-54;
23;4;
-13;-79;
93;-16;
-47;-78;
49;-18;
-46;-31;
28;84;
-80;-80;
8;-32;
-13;-84;
25;-91;
-28;-115;
40;-111;
-78;-115;
62;-25;
-6;-84;
End test cases.
Begin test cases.
5;-62;
-32;77;
41;12;
-37;-33;
84;-52;
-18;81;
37;-18;
-79;68;
82;-87;
-83;94;
92;82;
-45;-79;
35;46;
-39;-71;
47;91;
-20;-118;
21;26;
-27;-25;
24;-2;
-28;-19;
73;-68;
-38;1;
121;-83;
-32;-121;
109;91;
-40;-43;
78;47;
-98;116;
14;39;
-35;-107;
8;20;
-31;18;
15;-48;
-46;70;
83;1;
-15;-6;
47;111;
-24;-40;
39;-34;
-62;-27;
11;121;
-4;-32;
35;-116;
-9;12;
69;52;
-122;-117;
12;12;
-46;-46;
41;88;
-31;99;
84;-79;
-66;109;
40;-47;
-11;-25;
23;-106;
-11;41;
17;-35;
-24;-52;
110;-127;
-25;-109;
49;103;
-27;38;
21;-104;
-12;6;
2;20;
-30;-33;
35;-77;
-45;-56;
113;54;
-29;20;
3;70;
-5;111;
1;82;
-28;-81;
3;77;
-60;122;
58;-114;
-32;53;
9;-68;
-37;82;
79;90;
-18;-95;
120;105;
-74;-16;
113;-88;
-33;122;
5;50;
-24;80;
30;65;
-7;-41;
4;-25;
-1;106;
99;-77;
-67;-77;
47;49;
-21;96;
120;34;
-29;57;
122;-101;
-23;123;
1;57;
-5;-96;
117;88;
-80;-43;
16;0;
0;-27;
4;-22;
-65;-55;
21;14;
-2;71;
18;11;
0;98;
38;-105;
-70;-118;
43;-117;
-3;50;
23;123;
-20;-122;
27;38;
-15;91;
117;40;
-27;-13;
42;91;
-60;-89;
97;64;
-48;-61;
41;-106;
-23;-6;
34;71;
-3;28;
20;-81;
-5;-16;
8;119;
-3;-122;
8;30;
-4;-13;
52;109;
-6;70;
21;-87;
-100;58;
74;54;
-13;122;
27;-24;
-12;102;
50;-35;
-73;40;
47;35;
-36;11;
74;25;
-17;50;
84;41;
-29;72;
43;-122;
-23;67;
17;-96;
-6;-20;
3;97;
-64;-76;
41;-2;
-115;-85;
65;63;
-1;-7;
2;-52;
-107;-21;
4;84;
-109;59;
7;76;
-33;-109;
63;27;
-14;90;
123;36;
-120;-65;
3;-86;
-18;106;
19;-84;
-106;-66;
126;11;
-7;-7;
64;-18;
-18;-34;
8;99;
-39;65;
89;8;
-27;-125;
79;20;
-38;-3;
67;-88;
-126;-89;
58;-86;
-110;51;
33;89;
-67;-11;
38;116;
-6;-83;
37;-25;
-74;-66;
5;-52;
-76;-110;
37;-106;
-40;127;
End test cases.
Begin test cases.
15;-38;
-26;13;
10;-1;
0;102;
46;57;
-18;107;
4;-36;
-22;44;
69;-26;
-28;8;
26;-60;
-11;-29;
4;-118;
-41;2;
127;-85;
-2;55;
109;-43;
0;37;
11;57;
-127;-79;
26;-126;
-27;50;
88;-105;
-83;-32;
17;-66;
-24;51;
3;-11;
-42;-120;
25;78;
-3;-25;
15;113;
-19;99;
68;61;
-14;60;
40;119;
-3;-79;
64;18;
-6;9;
96;-53;
-72;95;
5;-49;
-34;44;
36;69;
-20;-107;
22;62;
-124;112;
14;17;
-94;72;
23;100;
-1;-67;
25;-66;
-41;53;
58;-66;
-55;65;
18;-56;
-59;48;
107;-33;
-40;37;
19;6;
-20;65;
86;-23;
-18;-39;
64;-77;
-26;-115;
40;123;
-28;4;
48;104;
-115;64;
14;92;
-111;94;
6;-115;
-126;84;
2;97;
-105;41;
55;-19;
-19;-110;
8;48;
-11;125;
40;-76;
-22;98;
116;78;
-21;-66;
2;-105;
-12;20;
47;18;
-32;-75;
38;85;
-82;-11;
12;38;
-31;-88;
70;-28;
-19;-123;
24;-72;
-72;83;
37;98;
-98;105;
8;-113;
-3;5;
22;18;
-11;54;
3;60;
-119;0;
2;60;
-1;98;
21;-23;
-32;64;
107;37;
-82;38;
91;103;
-36;4;
64;-81;
-8;93;
34;-12;
-10;-45;
44;-18;
-36;-89;
11;-56;
-41;24;
21;66;
-28;41;
17;-83;
-110;-10;
17;118;
-35;-103;
106;-48;
-6;51;
37;-107;
-96;68;
50;102;
-41;-108;
11;-123;
-115;47;
2;-21;
-76;-52;
108;-108;
-27;-6;
40;-18;
-33;-86;
22;-45;
-3;-39;
6;15;
-75;-48;
49;-21;
-11;-3;
4;-117;
-98;106;
109;27;
-24;-113;
12;2;
-65;-78;
33;76;
-87;-16;
37;57;
-16;-108;
50;108;
-18;-12;
93;-96;
-36;106;
52;109;
-110;-112;
21;91;
-20;95;
99;-75;
-31;42;
78;-124;
0;-82;
10;5;
-91;-89;
111;97;
-17;51;
35;26;
-29;-94;
48;98;
-127;-102;
5;40;
-79;113;
13;109;
-37;-20;
110;-123;
-7;94;
6;-72;
-115;124;
7;113;
-57;21;
21;-14;
-91;-15;
36;-42;
-6;84;
14;-58;
-27;49;
76;33;
-21;61;
121;32;
-32;52;
40;98;
-110;-46;
7;-58;
-15;1;
17;-21;
-27;53;
End test cases.
Begin test cases.
125;34;
-63;-64;
126;-112;
-3;103;
1;89;
-100;84;
2;81;
-22;123;
73;64;
-94;24;
1;-44;
-45;-49;
118;-39;
-91;23;
18;-32;
-25;70;
121;-77;
-41;-3;
9;92;
-53;75;
59;36;
-2;44;
47;-101;
-22;-6;
41;1;
-29;-123;
114;-62;
-109;95;
2;44;
-26;-84;
9;46;
-24;88;
25;68;
-6;39;
39;103;
-36;102;
110;85;
-124;-90;
25;40;
-54;81;
47;109;
-121;-122;
26;81;
0;-18;
44;-100;
-26;-47;
8;-17;
-81;-22;
21;96;
-4;18;
55;86;
-18;-35;
50;52;
-112;-69;
45;-7;
-17;-101;
100;15;
-34;-7;
63;67;
-54;14;
2;-46;
-8;95;
121;-45;
-14;51;
29;24;
-63;44;
6;127;
-79;59;
47;-18;
-18;5;
29;-112;
-45;116;
2;23;
-74;106;
36;87;
-9;-37;
25;80;
-35;126;
85;30;
-24;-35;
1;63;
-92;-124;
66;-30;
-71;-52;
92;-41;
-82;-53;
81;51;
-57;-16;
40;98;
-12;5;
16;21;
-110;-89;
41;26;
-21;-6;
88;38;
-36;14;
31;-50;
-42;64;
24;-36;
-44;-29;
127;-79;
-63;14;
66;-6;
-62;-92;
27;51;
-1;-23;
114;-119;
-32;59;
32;85;
-21;-70;
93;16;
-24;42;
24;76;
-36;-101;
113;38;
-126;-127;
23;93;
0;-23;
34;-117;
-38;-97;
8;126;
-74;104;
43;-73;
-98;-72;
19;-48;
-31;-67;
37;16;
-98;-126;
91;65;
-27;-100;
49;-117;
-37;-122;
108;25;
-115;126;
37;28;
-112;114;
94;-82;
-17;-111;
39;48;
-39;10;
30;86;
-6;48;
25;-9;
-100;35;
89;61;
-13;105;
34;84;
