Begin test cases.
28;-106;
-16;79;
57;-55;
-39;36;
13;-60;
-28;94;
15;49;
-5;-72;
89;-64;
-35;-61;
96;18;
-3;8;
25;68;
-50;22;
107;-56;
-7;105;
23;-12;
-9;124;
28;-35;
-116;77;
28;44;
-40;117;
12;-113;
-28;-128;
59;24;
-38;-92;
126;70;
-2;98;
106;77;
-77;87;
17;-29;
-10;-79;
5;35;
-8;77;
44;66;
0;73;
4;-74;
-27;44;
39;-121;
-4;105;
122;20;
-20;-111;
21;-71;
-15;34;
7;-32;
-32;11;
6;62;
-115;88;
26;13;
-27;-12;
39;11;
-10;-105;
125;127;
-74;-3;
9;123;
-47;-60;
3;87;
-56;-19;
19;-77;
-36;100;
41;58;
-41;75;
91;-128;
-4;-46;
14;107;
-3;-13;
96;-112;
-11;5;
118;-51;
-30;84;
124;-24;
-128;93;
85;-128;
-42;77;
42;-89;
-25;24;
1;-77;
-64;-10;
27;103;
-65;-85;
20;-103;
0;-127;
127;47;
-125;23;
36;110;
-60;93;
125;-101;
-14;44;
7;127;
-31;102;
21;31;
-11;66;
32;-91;
-4;-15;
3;59;
-3;86;
8;56;
-47;28;
81;-44;
-12;-104;
13;-85;
-66;51;
3;38;
-32;38;
48;-12;
-8;47;
1;113;
-34;25;
95;-84;
-117;-31;
20;-75;
-28;95;
44;-119;
-14;4;
27;-121;
-23;24;
1;127;
-27;-25;
77;-109;
-49;-43;
11;29;
-116;-1;
24;35;
-98;50;
49;21;
-105;-46;
54;77;
-33;92;
61;119;
-16;-120;
40;60;
-9;108;
29;125;
-5;113;
84;27;
-3;-117;
23;-11;
-60;107;
27;109;
-21;77;
2;-3;
-30;105;
28;-31;
-38;-31;
21;105;
-95;-45;
113;-41;
-59;80;
10;59;
-35;-123;
1;-25;
-45;29;
120;89;
-116;-110;
78;-117;
-22;59;
23;76;
-31;-125;
38;-109;
-33;-120;
22;29;
-17;-93;
49;-67;
-37;39;
51;114;
-7;14;
30;-81;
-18;17;
10;-96;
-21;-105;
16;28;
-10;77;
1;97;
-53;20;
32;-46;
-36;80;
23;-52;
-50;-59;
1;-68;
-12;-21;
23;-125;
-48;24;
17;51;
-39;58;
56;77;
-14;28;
48;-42;
-41;85;
27;89;
-30;-35;
1;-60;
-108;-39;
15;10;
-10;19;
28;-123;
-96;46;
86;-50;
-56;52;
120;99;
-80;-115;
End test cases.
Begin test cases.
30;90;
-52;111;
27;-124;
0;86;
52;-81;
-99;7;
44;-61;
-89;-45;
118;-11;
-1;6;
21;43;
-6;99;
1;66;
-56;31;
17;-10;
-19;-67;
124;40;
-14;105;
94;38;
-2;-124;
116;7;
-3;126;
53;-32;
-30;-63;
82;-66;
-26;118;
9;-50;
-93;-90;
59;-87;
-122;-14;
111;73;
-73;93;
13;-16;
-18;50;
89;32;
-3;-9;
91;-59;
-36;25;
29;101;
-2;83;
17;-11;
-36;52;
20;123;
-32;22;
23;70;
0;67;
5;-42;
-52;-65;
18;-73;
-29;-89;
37;-48;
-7;-46;
65;-21;
-127;-46;
15;112;
-28;117;
70;68;
-1;-6;
19;-16;
-34;-79;
86;26;
-63;-16;
35;9;
-43;79;
26;-10;
-55;65;
76;28;
-27;-69;
12;75;
-42;47;
9;20;
-1;105;
19;-76;
-28;107;
