Begin test cases.
65;123;
-25;-59;
122;-30;
-20;124;
68;-72;
-70;34;
64;7;
-8;55;
85;-52;
-51;-108;
65;20;
-2;124;
50;70;
-37;65;
90;-77;
-30;-86;
110;-115;
-17;49;
108;121;
-92;91;
47;54;
-83;74;
112;-15;
-99;-72;
50;107;
-28;71;
121;112;
-55;-63;
78;-38;
-5;14;
67;69;
-123;-39;
118;112;
-119;34;
10;-59;
-64;-4;
84;74;
-27;94;
54;-85;
-48;16;
53;-50;
-31;-12;
124;-4;
-24;99;
104;24;
-59;24;
74;37;
-36;-92;
72;-90;
-89;-85;
103;66;
-47;-115;
71;30;
-106;-97;
86;44;
-45;123;
60;-94;
-60;-116;
47;-35;
-115;23;
49;127;
-101;78;
46;-85;
-97;78;
106;-50;
-60;19;
10;62;
-97;44;
95;-67;
-87;-58;
122;-97;
0;13;
40;60;
-50;-2;
85;-68;
-69;25;
109;13;
-80;-69;
97;-12;
-107;-87;
18;-57;
-63;-107;
8;21;
-122;87;
113;-79;
-60;-34;
83;59;
-27;-118;
67;-48;
-24;-112;
14;-109;
-107;57;
126;17;
-25;-115;
124;-73;
-33;88;
9;-31;
-73;48;
4;126;
-90;89;
41;13;
-19;71;
15;-119;
-52;-73;
49;-56;
-40;-66;
100;-58;
-118;-90;
89;49;
-81;93;
120;46;
-37;-80;
90;117;
-93;97;
35;-116;
-4;122;
56;10;
-33;99;
45;26;
-31;-11;
125;-104;
-52;-30;
43;-55;
-79;58;
98;110;
-50;-99;
74;48;
-29;-111;
105;101;
-43;-102;
23;-84;
-118;-123;
93;58;
-63;34;
118;-123;
-107;78;
20;-63;
-23;72;
123;-31;
-85;-102;
109;57;
-76;34;
9;-47;
-38;-118;
119;63;
-61;-87;
104;13;
-56;-128;
87;58;
-96;29;
48;125;
-79;-104;
21;-74;
-88;85;
88;-26;
-128;-56;
105;-23;
-44;2;
74;14;
-33;-111;
118;19;
-113;9;
101;8;
-104;-109;
60;103;
-124;-8;
80;28;
-46;-82;
126;-117;
-57;92;
29;-128;
-8;86;
37;-13;
-16;121;
93;-106;
-84;-52;
67;121;
-108;78;
75;57;
-112;-99;
103;-8;
-22;-101;
18;-65;
-39;67;
59;75;
-72;123;
107;68;
-76;-6;
100;-80;
-28;-123;
11;-25;
-90;-106;
89;-79;
-62;-106;
59;-16;
-43;-107;
60;112;
-58;-58;
95;-95;
-59;96;
End test cases.
Begin test cases.
83;31;
-4;36;
10;75;
-78;75;
40;94;
-104;105;
33;-104;
-59;57;
6;122;
-52;-4;
6;-116;
-127;106;
107;120;
-102;60;
17;108;
-55;-70;
121;-24;
-126;115;
59;2;
-26;-93;
7;76;
-61;-52;
68;87;
-120;-80;
72;-113;
-88;59;
126;65;
-73;-61;
34;-100;
-51;106;
3;10;
-66;114;
110;88;
-44;-111;
110;104;
-127;81;
68;-124;
-10;-80;
74;81;
-36;-79;
97;-33;
-67;-111;
81;-15;
-105;-126;
7;-44;
-93;-72;
66;82;
-127;33;
41;45;
-122;-31;
18;48;
-56;102;
55;-58;
-26;81;
8;118;
-58;-104;
82;28;
-101;-109;
16;75;
-18;77;
4;-1;
-46;-103;
3;-78;
-47;-24;
107;54;
-28;93;
60;-46;
-102;80;
35;116;
-62;-40;
77;118;
-117;79;
27;90;
-112;-98;
72;44;
-79;45;
113;-34;
-55;-50;
29;-81;
-99;52;
107;-85;
-73;-78;
13;-100;
-105;117;
53;104;
-5;-87;
71;32;
-83;-110;
60;106;
-95;64;
117;52;
-64;1;
37;110;
-48;-93;
79;74;
-93;44;
52;-2;
-17;48;
46;36;
-127;-7;
37;-78;
-31;123;
109;103;
-106;-128;
62;49;
-70;114;
112;-101;
-59;82;
4;85;
-50;81;
48;-19;
-27;95;
55;62;
-105;125;
2;107;
-12;-19;
102;-109;
-121;26;
94;-18;
-41;59;
35;54;
0;115;
23;-38;
-109;-40;
36;7;
-52;124;
25;89;
-29;67;
31;83;
-51;-57;
75;-85;
-93;-70;
95;38;
-113;-57;
97;92;
-117;12;
60;78;
-55;-37;
65;-56;
-74;44;
26;46;
-76;-96;
93;11;
-125;24;
28;-34;
-19;-51;
21;-15;
-36;63;
118;64;
-32;20;
34;117;
-84;111;
68;-14;
-79;99;
15;24;
-44;-34;
97;31;
-125;75;
65;0;
-119;76;
95;15;
-123;3;
96;-123;
-5;2;
79;28;
-15;-25;
45;-81;
-105;111;
82;-45;
-57;-80;
89;57;
-14;0;
90;65;
-96;-7;
13;-61;
-98;83;
-6;-15;
100;0;
-30;89;
35;81;
-31;-52;
80;-102;
-2;-73;
36;84;
-27;123;
103;-12;
-16;-120;
29;121;
-74;98;
63;101;
-112;60;
75;39;
-28;-11;
22;-42;
-67;33;
83;73;
-17;-125;
52;69;
-80;-28;
End test cases.
Begin test cases.
45;-53;
-41;-81;
85;-13;
-85;77;
36;-108;
-35;122;
36;-118;
-67;-25;
34;-41;
-25;-48;
87;-30;
-13;-119;
35;56;
-17;-97;
105;59;
-22;44;
46;-126;
-13;-18;
62;-15;
-52;127;
47;-127;
-88;-55;
107;75;
-120;16;
18;-29;
-47;66;
95;42;
-107;-98;
117;-89;
-10;-18;
5;6;
-111;2;
7;-88;
-103;45;
107;10;
-100;-121;
90;-20;
-2;120;
85;99;
-96;108;
108;26;
-70;55;
121;127;
-30;-125;
74;123;
-103;-70;
43;120;
-57;65;
21;-49;
-93;-5;
21;-56;
-127;126;
56;122;
-19;-98;
88;2;
-113;40;
63;-71;
-102;122;
97;-45;
-14;-107;
65;59;
-84;35;
99;48;
-77;26;
94;56;
-62;102;
19;115;
-110;93;
123;25;
-23;-92;
106;-57;
-23;74;
127;39;
-128;-31;
3;34;
-44;-43;
94;39;
-48;117;
16;101;
-116;-74;
42;-73;
-79;-11;
61;-40;
-79;114;
121;72;
-11;-42;
75;58;
-73;-49;
21;-18;
-106;69;
90;21;
-104;32;
83;-121;
-61;-81;
67;-70;
-78;60;
17;114;
-58;-31;
18;76;
-106;79;
48;-96;
-126;87;
53;-46;
-104;-98;
45;58;
-88;101;
86;66;
-60;-83;
113;-122;
-61;5;
116;50;
-48;-51;
22;-13;
-89;-77;
58;-117;
-100;-72;
69;2;
-114;-94;
62;-72;
-63;90;
36;67;
-22;-115;
39;52;
-125;-34;
46;-58;
-1;70;
68;-23;
-105;-69;
35;63;
